"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Maule Region",51,56,1.09803922,CLP,64,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,8.92857143,12.8,1142.85714286,,,21,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"O'Higgins Region",56,59,1.05357143,CLP,66,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.69491525,66,1118.6440678,,,16,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Santiago Metropolitan Region",767,814,1.06127771,CLP,1239,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12,3.19410319,47.65384615,1522.11302211,,,281,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Tarapacá Region",17,17,1,CLP,40,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,11.76470588,20,2352.94117647,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Valparaíso Region",154,161,1.04545455,CLP,207,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,3.72670807,34.5,1285.71428571,,,63,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Antofagasta Region",77,79,1.02597403,CLP,93,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,3.79746835,31,1177.21518987,,,31,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Araucanía Region",80,89,1.1125,CLP,79,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,7.86516854,11.28571429,887.64044944,,,32,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Arica y Parinacota Region",6,7,1.16666667,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1142.85714286,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Atacama Region",15,18,1.2,CLP,20,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1111.11111111,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Aysén Region",3,3,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Bío Bío Region",145,152,1.04827586,CLP,145,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7,9.21052632,10.35714286,953.94736842,,,57,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Coquimbo Region",35,38,1.08571429,CLP,44,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,7.89473684,14.66666667,1157.89473684,,,11,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Los Lagos Region",70,75,1.07142857,CLP,60,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.66666667,30,800,,,27,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Los Ríos Region",57,60,1.05263158,CLP,49,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,3.33333333,24.5,816.66666667,,,13,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Magallanes y la Antártica Chilena Region",15,16,1.06666667,CLP,15,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,6.25,15,937.5,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Maule Region",49,52,1.06122449,CLP,80,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.92307692,80,1538.46153846,,,16,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"O'Higgins Region",65,71,1.09230769,CLP,67,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,4.22535211,22.33333333,943.66197183,,,17,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Santiago Metropolitan Region",688,732,1.06395349,CLP,1101,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11,2.86885246,52.42857143,1504.09836066,,,266,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Tarapacá Region",8,8,1,CLP,14,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1750,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Valparaíso Region",124,134,1.08064516,CLP,127,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.23880597,42.33333333,947.76119403,,,46,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-02,"Araucanía Region",1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Antofagasta Region",77,86,1.11688312,CLP,132,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,8.13953488,18.85714286,1534.88372093,,,28,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Araucanía Region",69,73,1.05797101,CLP,65,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.10958904,21.66666667,890.4109589,,,28,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Arica y Parinacota Region",8,8,1,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Atacama Region",12,14,1.16666667,CLP,17,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1214.28571429,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Aysén Region",6,7,1.16666667,CLP,5,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,14.28571429,5,714.28571429,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Bío Bío Region",117,126,1.07692308,CLP,139,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,7.14285714,15.44444444,1103.17460317,,,49,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Coquimbo Region",45,48,1.06666667,CLP,80,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.08333333,80,1666.66666667,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Los Lagos Region",73,76,1.04109589,CLP,88,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.31578947,88,1157.89473684,,,33,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Los Ríos Region",49,60,1.2244898,CLP,54,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.66666667,54,900,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Magallanes y la Antártica Chilena Region",10,10,1,CLP,10,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,10,10,1000,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Maule Region",44,46,1.04545455,CLP,60,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.17391304,60,1304.34782609,,,15,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"O'Higgins Region",50,54,1.08,CLP,70,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,11.11111111,11.66666667,1296.2962963,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Santiago Metropolitan Region",580,616,1.06206897,CLP,1020,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10,5.68181818,29.14285714,1655.84415584,,,225,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Tarapacá Region",15,18,1.2,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,722.22222222,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Valparaíso Region",116,123,1.06034483,CLP,176,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,7.31707317,19.55555556,1430.89430894,,,48,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-01,"Araucanía Region",7,7,1,CLP,10,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1428.57142857,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Antofagasta Region",36,36,1,CLP,89,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.77777778,89,2472.22222222,,,15,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Araucanía Region",41,43,1.04878049,CLP,57,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,6.97674419,19,1325.58139535,,,24,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Arica y Parinacota Region",10,10,1,CLP,24,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,10,24,2400,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Atacama Region",12,14,1.16666667,CLP,37,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2642.85714286,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Aysén Region",4,4,1,CLP,6,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1500,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Bío Bío Region",92,95,1.0326087,CLP,189,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.10526316,94.5,1989.47368421,,,45,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Coquimbo Region",26,26,1,CLP,58,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.84615385,58,2230.76923077,,,12,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Los Lagos Region",37,39,1.05405405,CLP,63,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.56410256,63,1615.38461538,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Los Ríos Region",31,33,1.06451613,CLP,38,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,9.09090909,12.66666667,1151.51515152,,,12,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Magallanes y la Antártica Chilena Region",12,13,1.08333333,CLP,35,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2692.30769231,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Maule Region",38,40,1.05263158,CLP,77,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1925,,,22,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"O'Higgins Region",31,36,1.16129032,CLP,61,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.77777778,61,1694.44444444,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Santiago Metropolitan Region",435,452,1.03908046,CLP,1110,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,2.21238938,111,2455.75221239,,,187,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Tarapacá Region",10,10,1,CLP,15,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1500,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-04-30,"Valparaíso Region",86,89,1.03488372,CLP,157,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,7.86516854,22.42857143,1764.04494382,,,32,,,,,,2025-01-01,2025-06-03
