"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"O'Higgins Region",52,52,1,CLP,42,"7 días tras clic o 1 día tras visualización",1,9.61538462,8.4,807.69230769,,,18,,,,,,2025-06-13,2025-06-13
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"Los Lagos Region",110,118,1.07272727,CLP,122,"7 días tras clic o 1 día tras visualización",4,4.23728814,24.4,1033.89830508,,,47,,,,,,2025-06-13,2025-06-13
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"Magallanes y la Antártica Chilena Region",9,9,1,CLP,5,"7 días tras clic o 1 día tras visualización",,0,0,555.55555556,,,5,,,,,,2025-06-13,2025-06-13
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"Maule Region",47,49,1.04255319,CLP,141,"7 días tras clic o 1 día tras visualización",,2.04081633,141,2877.55102041,,,16,,,,,,2025-06-13,2025-06-13
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"Santiago Metropolitan Region",323,344,1.06501548,CLP,444,"7 días tras clic o 1 día tras visualización",4,5.23255814,24.66666667,1290.69767442,,,106,,,,,,2025-06-13,2025-06-13
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"Tarapacá Region",13,13,1,CLP,10,"7 días tras clic o 1 día tras visualización",,7.69230769,10,769.23076923,,,6,,,,,,2025-06-13,2025-06-13
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"Los Ríos Region",29,29,1,CLP,28,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,3.44827586,28,965.51724138,,,6,,,,,,2025-06-13,2025-06-13
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"Araucanía Region",1159,1285,1.10871441,CLP,1484,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",27,3.9688716,29.09803922,1154.86381323,,,391,,,,,,2025-06-13,2025-06-13
"publico valdivia","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"Los Ríos Region",1499,1565,1.04402935,CLP,1444,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",30,3.76996805,24.47457627,922.68370607,,,544,,,,,,2025-06-13,2025-06-13
"publico concepcion","Video explicando servicio corto","campaña ventas HotBoat",2025-06-13,"Bío Bío Region",1171,1242,1.06063194,CLP,1412,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",21,3.9452496,28.81632653,1136.87600644,,,457,,,,,,2025-06-13,2025-06-13
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-13,"Los Ríos Region",7,8,1.14285714,CLP,35,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,4375,,,3,,,,,,2025-06-13,2025-06-13
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-13,"Araucanía Region",822,992,1.20681265,CLP,1600,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",16,3.22580645,50,1612.90322581,,,369,,,,,,2025-06-13,2025-06-13
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-12,"Los Ríos Region",2,3,1.5,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,666.66666667,,,1,,,,,,2025-06-12,2025-06-12
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-12,"Los Ríos Region",6,7,1.16666667,CLP,12,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,14.28571429,12,1714.28571429,,,2,,,,,,2025-06-12,2025-06-12
"publico concepcion","Video parejas amor","campaña ventas HotBoat",2025-06-09,"Bío Bío Region",66,68,1.03030303,CLP,121,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.47058824,121,1779.41176471,,,24,,,,,,2025-06-09,2025-06-09
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Magallanes y la Antártica Chilena Region",58,61,1.05172414,CLP,32,"7 días tras clic o 1 día tras visualización",1,4.91803279,10.66666667,524.59016393,,,17,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",74,77,1.04054054,CLP,46,"7 días tras clic o 1 día tras visualización",3,5.19480519,11.5,597.4025974,,,20,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Arica y Parinacota Region",29,30,1.03448276,CLP,25,"7 días tras clic o 1 día tras visualización",,6.66666667,12.5,833.33333333,,,12,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Valparaíso Region",229,238,1.03930131,CLP,191,"7 días tras clic o 1 día tras visualización",2,4.20168067,19.1,802.5210084,,,107,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Aysén Region",11,11,1,CLP,2,"7 días tras clic o 1 día tras visualización",,9.09090909,2,181.81818182,,,3,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Antofagasta Region",112,120,1.07142857,CLP,73,"7 días tras clic o 1 día tras visualización",3,4.16666667,14.6,608.33333333,,,33,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Araucanía Region",191,200,1.04712042,CLP,151,"7 días tras clic o 1 día tras visualización",4,6.5,11.61538462,755,,,59,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Atacama Region",35,37,1.05714286,CLP,18,"7 días tras clic o 1 día tras visualización",1,8.10810811,6,486.48648649,,,15,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Bío Bío Region",227,247,1.08810573,CLP,187,"7 días tras clic o 1 día tras visualización",5,4.4534413,17,757.08502024,,,88,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Coquimbo Region",102,112,1.09803922,CLP,93,"7 días tras clic o 1 día tras visualización",3,5.35714286,15.5,830.35714286,,,45,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"O'Higgins Region",116,122,1.05172414,CLP,109,"7 días tras clic o 1 día tras visualización",3,4.09836066,21.8,893.44262295,,,39,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Los Lagos Region",236,258,1.09322034,CLP,129,"7 días tras clic o 1 día tras visualización",4,4.65116279,10.75,500,,,81,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Maule Region",155,183,1.18064516,CLP,138,"7 días tras clic o 1 día tras visualización",4,4.3715847,17.25,754.09836066,,,53,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Santiago Metropolitan Region",12,12,1,CLP,23,"7 días tras clic o 1 día tras visualización",,8.33333333,23,1916.66666667,,,6,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Santiago Metropolitan Region",709,766,1.08039492,CLP,792,"7 días tras clic o 1 día tras visualización",5,2.61096606,39.6,1033.94255875,,,259,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Tarapacá Region",33,35,1.06060606,CLP,31,"7 días tras clic o 1 día tras visualización",1,11.42857143,7.75,885.71428571,,,14,,,,,,2025-06-10,2025-06-10
"Test Publicos : Temuco","Video pareja dcto","campaña ventas HotBoat",2025-06-10,"Araucanía Region",4,4,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,750,,,1,,,,,,2025-06-10,2025-06-10
"Test Publicos : Temuco","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",19,21,1.10526316,CLP,16,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.76190476,16,761.9047619,,,6,,,,,,2025-06-10,2025-06-10
"Test Publicos : Temuco","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Araucanía Region",729,868,1.19067215,CLP,1103,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,0.80645161,157.57142857,1270.73732719,,,227,,,,,,2025-06-10,2025-06-10
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",29,36,1.24137931,CLP,47,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,5.55555556,23.5,1305.55555556,,,13,,,,,,2025-06-10,2025-06-10
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Araucanía Region",689,724,1.05079826,CLP,648,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11,3.86740331,23.14285714,895.02762431,,,212,,,,,,2025-06-10,2025-06-10
"publico valdivia","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",1910,2105,1.10209424,CLP,1930,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",37,4.41805226,20.75268817,916.86460808,,,750,,,,,,2025-06-10,2025-06-10
"publico valdivia","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",4,4,1,CLP,5,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1250,,,3,,,,,,2025-06-10,2025-06-10
"publico valdivia","Video pareja dcto","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",8,8,1,CLP,9,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1125,,,4,,,,,,2025-06-10,2025-06-10
"publico concepcion","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Bío Bío Region",1100,1159,1.05363636,CLP,886,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13,3.45125108,22.15,764.45211389,,,399,,,,,,2025-06-10,2025-06-10
"publico concepcion","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Bío Bío Region",18,18,1,CLP,16,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,5.55555556,16,888.88888889,,,3,,,,,,2025-06-10,2025-06-10
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,Unknown,1,1,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Maule Region",2,2,1,CLP,6,"7 días tras clic o 1 día tras visualización",,0,0,3000,,,1,,,,,,2025-06-10,2025-06-10
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-10,Unknown,1,1,1,CLP,0,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,0,,,1,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Bío Bío Region",16,16,1,CLP,7,"7 días tras clic o 1 día tras visualización",1,12.5,3.5,437.5,,,4,,,,,,2025-06-10,2025-06-10
"publico concepcion","Video pareja dcto","campaña ventas HotBoat",2025-06-09,"Bío Bío Region",689,745,1.08127721,CLP,1109,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",15,4.4295302,33.60606061,1488.59060403,,,342,,,,,,2025-06-09,2025-06-09
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-09,"Los Ríos Region",17,18,1.05882353,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,722.22222222,,,6,,,,,,2025-06-09,2025-06-09
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-09,"Araucanía Region",649,717,1.10477658,CLP,1234,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8,2.23152022,77.125,1721.05997211,,,276,,,,,,2025-06-09,2025-06-09
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-10,"Araucanía Region",27,28,1.03703704,CLP,31,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,3.57142857,31,1107.14285714,,,5,,,,,,2025-06-10,2025-06-10
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",14,16,1.14285714,CLP,12,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,750,,,4,,,,,,2025-06-10,2025-06-10
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Araucanía Region",626,706,1.12779553,CLP,1016,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12,3.25779037,44.17391304,1439.09348442,,,246,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",8,9,1.125,CLP,15,"7 días tras clic o 1 día tras visualización",,0,0,1666.66666667,,,2,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Arica y Parinacota Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Valparaíso Region",8,8,1,CLP,5,"7 días tras clic o 1 día tras visualización",,0,0,625,,,2,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Aysén Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Antofagasta Region",5,5,1,CLP,9,"7 días tras clic o 1 día tras visualización",,20,9,1800,,,3,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Araucanía Region",20,23,1.15,CLP,22,"7 días tras clic o 1 día tras visualización",,8.69565217,11,956.52173913,,,9,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Coquimbo Region",3,3,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,666.66666667,,,1,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Los Lagos Region",3,4,1.33333333,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,500,,,1,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"O'Higgins Region",6,7,1.16666667,CLP,5,"7 días tras clic o 1 día tras visualización",,0,0,714.28571429,,,3,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Los Lagos Region",29,34,1.17241379,CLP,43,"7 días tras clic o 1 día tras visualización",1,2.94117647,43,1264.70588235,,,11,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Magallanes y la Antártica Chilena Region",5,7,1.4,CLP,4,"7 días tras clic o 1 día tras visualización",,0,0,571.42857143,,,2,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Maule Region",6,6,1,CLP,13,"7 días tras clic o 1 día tras visualización",,0,0,2166.66666667,,,2,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Santiago Metropolitan Region",32,33,1.03125,CLP,56,"7 días tras clic o 1 día tras visualización",,0,0,1696.96969697,,,15,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-10,"Tarapacá Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,1,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Valparaíso Region",2,2,1,CLP,3,"7 días tras clic o 1 día tras visualización",,0,0,1500,,,,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Araucanía Region",3,4,1.33333333,CLP,8,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,2,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Atacama Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-10,"Bío Bío Region",2,2,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,500,,,1,,,,,,2025-06-10,2025-06-10
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-10,"O'Higgins Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-10,2025-06-10
"publico concepcion","Video pareja dcto","campaña ventas HotBoat",2025-06-10,"Bío Bío Region",606,674,1.11221122,CLP,1058,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10,2.96735905,52.9,1569.73293769,,,268,,,,,,2025-06-10,2025-06-10
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-10,"Los Ríos Region",24,38,1.58333333,CLP,34,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.63157895,34,894.73684211,,,10,,,,,,2025-06-10,2025-06-10
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-12,"Araucanía Region",3,3,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,666.66666667,,,2,,,,,,2025-06-12,2025-06-12
"Test Publicos : Temuco","Video pareja dcto","campaña ventas HotBoat",2025-06-11,"Los Ríos Region",7,7,1,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1142.85714286,,,1,,,,,,2025-06-11,2025-06-11
